2016-08-05,1470326400,,,
F0701702,P001,922,0000,0.00
F0701702,P002,922,0000,21.00
F0703948,P001,922,0000,3.00
F0703948,P002,911,0000,1.20
F0703948,P002,924,0000,10.00
F0703948,P003,924,0000,20.00
F1700736,P601,911,0000,9.20
F1700736,P701,923,0000,1.00
F2300972,P101,911,0000,2.10
F2300972,P301,922,0000,6.00
F0701702,P001,923,0000,0.00
F0701702,P002,911,0000,11.00
F0703948,P001,923,0000,102.00
F0703948,P002,923,0000,125.00
F0703948,P003,922,0000,3.00
F1600491,P501,922,0000,0.00
F1600491,P901,911,0000,10.70
F1600491,P901,923,0000,220.00
F1700736,P601,922,0000,3.00
F2300972,P101,924,0000,2.00
F2300972,P201,911,0000,0.80
F2300972,P301,911,0000,1.50
F2300972,P301,924,0000,4.00
F0701702,P001,911,0000,0.00
F0703948,P001,924,0000,22.00
F0703948,P002,922,0000,4.00
F0703948,P003,911,0000,1.50
F2300972,P101,922,0000,6.00
F2300972,P201,923,0000,78.00
F0701702,P002,923,0000,205.00
F0703948,P001,911,0000,0.60
F0703948,P003,923,0000,112.00
F1600491,P501,911,0000,0.00
F1600491,P501,923,0000,32.00
F1600491,P901,922,0000,41.00
F1700736,P601,923,0000,16.00
F1700736,P701,911,0000,0.00
F1700736,P701,922,0000,0.00
F2300972,P101,923,0000,69.00
F2300972,P201,922,0000,4.00
F2300972,P201,924,0000,2.00
F2300972,P301,923,0000,80.00
F0703948,P002,911,0006,1.20
F1700736,P601,911,0006,9.20
F2300972,P101,911,0006,2.10
F0701702,P002,911,0006,10.90
F1600491,P901,911,0006,10.70
F2300972,P201,911,0006,0.70
F2300972,P301,911,0006,1.50
F0501686,P001,911,0006,1.00
F0501686,P002,911,0006,1.40
F0701702,P001,911,0006,0.00
F0703948,P003,911,0006,1.50
F0703948,P001,911,0006,0.60
F1600491,P501,911,0006,0.00
F1700736,P701,911,0006,0.10
F0703948,P002,911,0012,1.20
F1700736,P601,911,0012,9.20
F2300972,P101,911,0012,2.10
F0701702,P002,911,0012,11.00
F1600491,P901,911,0012,10.70
F2300972,P201,911,0012,0.80
F0501686,P001,911,0012,1.10
F0501686,P002,911,0012,1.40
F0701702,P001,911,0012,0.00
F0703948,P003,911,0012,1.50
F0703948,P001,911,0012,0.60
F1600491,P501,911,0012,0.00
F1700736,P701,911,0012,0.10
