2016-08-07,1470499200,,,
B2402442,P001,911,0000,2
B2402442,P002,911,0000,1.1
B2402442,P003,911,0000,0.6
L0056153,P001,911,0000,0.6
L0056153,P002,911,0000,1
L0200633,P001,911,0000,3.2
L0200633,P007,911,0000,3.7
L0200633,P008,911,0000,0.4
L0200633,P009,911,0000,3
L0200633,PE01,911,0000,3
L0200633,PJ07,911,0000,0
L0200633,PL07,911,0000,2.9
L0200633,PM01,911,0000,3.9
L0200633,PP01,911,0000,7.4
L0200633,PQ01,911,0000,5.3
L9200693,P001,911,0000,0
L9200693,P002,911,0000,10.9
L9200693,P701,911,0000,7.5
L9200728,P002,911,0000,2.9
L9200728,P014,911,0000,1.9
L9201289,P001,911,0000,1.5
L9201289,P002,911,0000,1.6
B2402442,P001,911,0006,1.9
B2402442,P002,911,0006,1.1
B2402442,P003,911,0006,0.7
L0056153,P001,911,0006,0.5
L0056153,P002,911,0006,1
L9201289,P001,911,0006,1.5
L9201289,P002,911,0006,1.6
