2017-04-30,1493481600,,,
B2402442,P001,911,0000,2.5
B2402442,P002,911,0000,0
B2402442,P003,911,0000,1.1
L0056153,P001,911,0000,1.4
L0056153,P002,911,0000,2.6
L0200633,P001,911,0000,5.4
L0200633,P007,911,0000,3.6
L0200633,P008,911,0000,1.9
L0200633,P009,911,0000,3.1
L0200633,PE01,911,0000,2.8
L0200633,PJ07,911,0000,1.4
L0200633,PL07,911,0000,5.2
L0200633,PM01,911,0000,2.6
L0200633,PP01,911,0000,6.3
L0200633,PQ01,911,0000,4
L9200728,P002,911,0000,1.7
L9200728,P014,911,0000,2.4
L9201289,P001,911,0000,1.3
L9201289,P002,911,0000,1.3
L9201289,P001,911,0006,1.4
L9201289,P002,911,0006,1.4
