2016-04-06,1459872000,,,
H4702336,P001,911,0000,9.90
H4702336,P001,922,0000,21.00
H4702336,P001,923,0000,85.00
H4307715,P001,911,0000,2.00
H4307715,P001,922,0000,7.00
H4307715,P001,923,0000,91.00
H4307715,P001,924,0000,2.00
H4307715,P002,911,0000,1.30
H4307715,P002,922,0000,0.00
H4307715,P002,923,0000,0.00
H4307715,P002,924,0000,0.00
H4604568,P001,923,0000,0.00
H4604568,P002,923,0000,0.00
H4604568,P003,923,0000,0.00
H4604568,P004,923,0000,0.00
H4810851,P101,911,0000,15.90
H4810851,P201,911,0000,11.10
H5200215,P002,911,0000,12.10
H4601227,PG01,911,0000,7.80
H4601398,P451,911,0000,0.00
H4601398,P501,911,0000,12.60
H5307960,P001,911,0000,1.20
H5307960,P002,911,0000,2.40
H5307960,P003,911,0000,1.60
H5307960,P004,911,0000,1.40
H5307960,P005,911,0000,1.70
H5307960,P006,911,0000,0.00
H51A1495,A001,959,0000,31.00
H53A0675,P001,911,0000,1.90
H53A0675,P001,924,0000,211.00
H4810851,P101,922,0000,12.00
H4810851,P101,923,0000,29.00
H4810851,P101,924,0000,212.00
H4810851,P201,922,0000,12.00
H4810851,P201,923,0000,35.00
H4810851,P201,924,0000,278.00
H5200215,P002,922,0000,58.00
H5200215,P002,923,0000,82.00
H4601227,PG01,922,0000,39.00
H4601227,PG01,923,0000,62.00
H4601398,P451,922,0000,0.00
H4601398,P451,923,0000,0.00
H4601398,P501,922,0000,32.00
H4601398,P501,923,0000,89.00
H5307960,P001,922,0000,0.00
H5307960,P001,923,0000,15.00
H5307960,P002,922,0000,0.00
H5307960,P002,923,0000,15.00
H5307960,P003,923,0000,12.00
H51A1495,A001,959,0005,31.00
H4702336,P001,911,0006,10.20
H4307715,P001,911,0006,2.00
H4307715,P002,911,0006,1.30
H4810851,P101,911,0006,15.90
H4810851,P201,911,0006,11.50
H4601227,PG01,911,0006,7.90
H4601398,P451,911,0006,0.00
H4601398,P501,911,0006,12.70
H53A0675,P001,911,0006,1.90
H4810799,P001,911,0006,0.00
H4810799,P002,911,0006,0.00
H5200215,P002,911,0006,12.10
H5307960,P001,911,0006,1.20
H5307960,P002,911,0006,2.50
H5307960,P003,911,0006,1.70
H5307960,P004,911,0006,1.40
H51A1495,A001,959,0010,30.00
H4702336,P001,911,0012,9.80
H4307715,P001,911,0012,2.00
H4307715,P002,911,0012,1.30
H53A0675,P001,911,0012,1.90
H4810851,P101,911,0012,15.90
H4810851,P201,911,0012,11.10
H4810799,P001,911,0012,0.00
H4810799,P002,911,0012,0.00
H5200215,P002,911,0012,11.70
H4601227,PG01,911,0012,7.80
H4601398,P451,911,0012,0.00
H4601398,P501,911,0012,12.90
H5307960,P001,911,0012,1.20
H5307960,P002,911,0012,2.40
H5307960,P003,911,0012,1.50
H5307960,P004,911,0012,1.30
H4307715,P001,922,0015,6.00
H4307715,P001,923,0015,96.00
H4307715,P001,924,0015,1.00
H4307715,P002,922,0015,1.00
H4307715,P002,923,0015,0.00
H4307715,P002,924,0015,0.00
H4604568,P001,923,0015,0.00
H4604568,P002,923,0015,0.00
H4604568,P003,923,0015,0.00
H4604568,P004,923,0015,0.00
H4702336,P001,922,0015,21.00
H4702336,P001,923,0015,75.00
H4601398,P451,922,0015,0.00
H4601398,P451,923,0015,0.00
H4601398,P501,922,0015,39.00
H4601398,P501,923,0015,92.00
H5307960,P001,922,0015,0.00
H5307960,P001,923,0015,16.00
H5307960,P002,922,0015,0.00
H5307960,P002,923,0015,15.00
H5307960,P003,923,0015,13.00
H4702336,P001,911,0018,9.80
H4307715,P001,911,0018,1.90
H4307715,P002,911,0018,1.30
H4810851,P101,911,0018,15.90
H4810851,P201,911,0018,11.10
H4601227,PG01,911,0018,7.80
H4601398,P451,911,0018,0.00
H4601398,P501,911,0018,12.70
H5307960,P001,911,0018,1.20
H5307960,P002,911,0018,2.30
H5307960,P003,911,0018,1.50
H5307960,P004,911,0018,1.30
H4307715,P001,911,0024,2.00
H4307715,P002,911,0024,1.30
H4702336,P001,911,0024,9.80
H4601398,P451,911,0024,0.00
H4601398,P501,911,0024,12.80
H5307960,P001,911,0024,1.00
H5307960,P002,911,0024,2.30
H5307960,P003,911,0024,1.50
H5307960,P004,911,0024,1.20
H4702336,P001,911,0030,10.20
H4601398,P451,911,0030,0.00
H4601398,P501,911,0030,12.90
H5307960,P001,911,0030,1.00
H5307960,P002,911,0030,2.30
H5307960,P003,911,0030,1.10
H4307715,P001,911,0030,2.10
H4307715,P001,922,0030,5.00
H4307715,P001,923,0030,104.00
H4307715,P001,924,0030,2.00
H4307715,P002,911,0030,1.30
H4307715,P002,922,0030,0.00
H4307715,P002,923,0030,0.00
H4307715,P002,924,0030,0.00
H4702336,P001,911,0036,10.00
H4601398,P451,911,0036,0.00
H4601398,P501,911,0036,13.00
H4307715,P001,911,0036,2.00
H4307715,P002,911,0036,1.30
