2016-04-30,1461945600,,,
J5901658,P201,911,0000,8.80
J5901658,P201,922,0000,21.00
J5901658,P201,923,0000,188.00
J5901658,P201,936,0000,6.40
J6000230,P202,911,0000,0.00
J6000230,P205,911,0000,0.00
J6000230,P202,923,0000,0.00
J6000230,P202,936,0000,20.60
J5601064,P001,948,0000,0.00
J5601064,P001,959,0000,48.00
J5601064,P002,948,0000,0.00
J5601064,P002,959,0000,45.00
J5601064,P003,948,0000,0.00
J5601064,P003,959,0000,50.00
J5901658,P201,948,0000,147822.00
J5901658,P201,959,0000,53.00
J6000230,P202,948,0000,0.00
J5901658,P201,911,0006,8.90
J5901658,P201,922,0006,21.00
J5901658,P201,923,0006,189.00
J5901658,P201,936,0006,6.40
J6000230,P202,911,0006,0.00
J6000230,P205,911,0006,0.00
J5901658,P201,911,0012,8.80
J5901658,P201,922,0012,22.00
J5901658,P201,923,0012,193.00
J5901658,P201,936,0012,6.50
J6000230,P202,911,0012,0.00
J6000230,P205,911,0012,0.00
J5901658,P201,922,0015,21.00
J5901658,P201,923,0015,191.00
J5901658,P201,936,0015,6.40
J5601064,P001,923,0015,0.00
J5601064,P001,936,0015,20.60
J5601064,P002,923,0015,0.00
J5601064,P002,936,0015,20.50
J5601064,P003,923,0015,0.00
J5601064,P003,936,0015,20.60
J6000230,P202,923,0015,0.00
J6000230,P202,936,0015,20.60
J6000230,P202,911,0018,0.00
J6000230,P205,911,0018,0.00
J5901658,P201,911,0018,9.10
J5901658,P201,922,0018,22.00
J5901658,P201,923,0018,193.00
J5901658,P201,936,0018,6.50
J5901658,P201,911,0024,8.90
J5901658,P201,922,0024,22.00
J5901658,P201,923,0024,195.00
J5901658,P201,936,0024,6.50
J6000230,P202,911,0024,0.00
J6000230,P205,911,0024,0.00
J5901658,P201,911,0030,9.10
J5901658,P201,922,0030,23.00
J5901658,P201,923,0030,200.00
J5901658,P201,936,0030,6.60
J6000230,P202,911,0030,0.00
J6000230,P205,911,0030,0.00
J5601064,P001,923,0030,0.00
J5601064,P001,936,0030,20.60
J5601064,P002,923,0030,0.00
J5601064,P002,936,0030,20.50
J5601064,P003,923,0030,0.00
J5601064,P003,936,0030,20.50
J6000230,P202,923,0030,0.00
J6000230,P202,936,0030,20.60
J5901658,P201,911,0036,9.00
J5901658,P201,922,0036,24.00
