2016-10-07,1475769600,,,
B2402442,P001,911,0000,2.5
B2402442,P002,911,0000,0.6
B2402442,P003,911,0000,0.2
L0056153,P001,911,0000,1.8
L0056153,P002,911,0000,2.4
L0200633,P001,911,0000,2.8
L0200633,P007,911,0000,3.4
L0200633,P008,911,0000,0.7
L0200633,P009,911,0000,3.4
L0200633,PE01,911,0000,3.2
L0200633,PJ07,911,0000,0
L0200633,PL07,911,0000,2.2
L0200633,PM01,911,0000,14.8
L0200633,PP01,911,0000,7.1
L0200633,PQ01,911,0000,5
L9200693,P001,911,0000,10.1
L9200693,P002,911,0000,10.4
L9200693,P701,911,0000,7.4
L9200728,P002,911,0000,2.7
L9200728,P014,911,0000,1.5
L9201289,P001,911,0000,1.6
L9201289,P002,911,0000,1.2
