2016-06-21,1466438400,,,
F0701702,P001,923,0000,0.00
F0701702,P002,923,0000,233.00
F0703948,P001,923,0000,105.00
F0703948,P002,923,0000,115.00
F0703948,P003,923,0000,107.00
F1600491,P501,922,0000,0.00
F1600491,P901,922,0000,35.00
F1700736,P701,911,0000,0.30
F1700736,P701,922,0000,0.00
F1700736,P701,923,0000,0.00
F2300972,P101,911,0000,2.10
F0701702,P001,911,0000,0.00
F0703948,P001,924,0000,16.00
F0703948,P002,922,0000,3.00
F0703948,P003,924,0000,23.00
F1600491,P901,911,0000,10.30
F1700736,P601,911,0000,9.30
F2300972,P101,922,0000,4.00
F2300972,P201,911,0000,1.10
F0701702,P001,922,0000,0.00
F0701702,P002,922,0000,39.00
F0703948,P001,922,0000,4.00
F0703948,P002,924,0000,8.00
F0703948,P003,922,0000,3.00
F1600491,P501,911,0000,9.10
F1600491,P901,923,0000,263.00
F1700736,P601,922,0000,6.00
F2300972,P101,924,0000,2.00
F2300972,P201,923,0000,88.00
F2300972,P301,911,0000,0.70
F2300972,P301,924,0000,1.00
F2300972,P301,923,0000,109.00
F2300972,P201,924,0000,2.00
F0701702,P002,911,0000,9.90
F0703948,P001,911,0000,0.60
F0703948,P002,911,0000,0.80
F0703948,P003,911,0000,2.10
F1600491,P501,923,0000,0.00
F1700736,P601,923,0000,22.00
F2300972,P101,923,0000,77.00
F2300972,P201,922,0000,3.00
F2300972,P301,922,0000,3.00
F0501686,P001,911,0006,1.70
F1700736,P701,911,0006,0.30
F2300972,P101,911,0006,2.10
F0501686,P002,911,0006,1.30
F0701702,P001,911,0006,0.00
F1600491,P901,911,0006,10.30
F1700736,P601,911,0006,8.70
F2300972,P201,911,0006,1.00
F1600491,P501,911,0006,9.10
F2300972,P301,911,0006,0.60
F0701702,P002,911,0006,9.90
F0703948,P001,911,0006,0.60
F0703948,P002,911,0006,0.80
F0703948,P003,911,0006,2.10
F0501686,P001,911,0012,1.70
F1700736,P701,911,0012,0.40
F2300972,P101,911,0012,2.10
F0501686,P002,911,0012,1.40
F0701702,P001,911,0012,0.00
F1600491,P901,911,0012,10.30
F1700736,P601,911,0012,9.70
F2300972,P201,911,0012,1.00
F1600491,P501,911,0012,9.10
F2300972,P301,911,0012,0.70
F0701702,P002,911,0012,10.30
F0703948,P001,911,0012,0.70
F0703948,P002,911,0012,0.80
F0703948,P003,911,0012,2.10
F0501686,P001,923,0015,84.00
F0501686,P002,924,0015,15.00
F0701702,P001,923,0015,0.00
