2016-06-23,1466611200,,,
G3200778,P101,911,0000,11.60
G3200778,P101,923,0000,280.00
G3200778,P101,936,0000,16.50
G3200778,P102,911,0000,1.50
G3200778,P202,936,0000,15.90
G3200778,P202,923,0000,274.00
G3200778,P202,911,0000,6.00
G3200778,P301,923,0000,252.00
G3200778,P301,936,0000,11.70
G3200778,P301,911,0000,11.70
G3200778,P302,911,0000,3.60
G4100017,P002,911,0000,0.00
G4100017,P002,923,0000,1.00
G4100017,P002,936,0000,19.40
G4100017,P004,911,0000,0.00
G3700791,P105,911,0000,17.00
G3700791,P105,922,0000,3.00
G3700791,P105,923,0000,45.00
G3700791,P105,936,0000,6.40
G3700791,P115,911,0000,9.50
G3700791,P115,922,0000,5.00
G3700791,P115,923,0000,45.00
G3700791,P115,936,0000,7.00
G32A0540,P001,911,0000,1.90
G3801239,P001,911,0000,1.50
G3801239,P001,923,0000,96.00
G3801239,P001,924,0000,57.00
G3801239,P001,926,0000,8.00
G3801239,P001,936,0000,6.30
G3801239,P002,936,0000,4.60
G3801239,P002,926,0000,11.00
G3801239,P002,911,0000,1.50
G3801239,P002,924,0000,6.00
G3801239,P002,923,0000,61.00
G3200849,P201,936,0000,20.90
G3200849,P201,911,0000,5.20
G3200849,P201,923,0000,0.00
G3200849,P203,911,0000,2.80
G3200849,P301,911,0000,7.80
G3200849,P301,936,0000,10.90
G3200849,P301,923,0000,345.00
G3200849,P304,911,0000,3.80
G37A0585,P002,911,0000,6.00
G37A0585,P002,936,0000,21.00
G37A0585,P002,923,0000,0.00
G37A0585,P007,911,0000,5.90
G3200778,P101,911,0006,10.00
G3200778,P102,911,0006,1.50
G3200778,P202,911,0006,6.00
G3200778,P301,911,0006,16.40
G3200778,P302,911,0006,3.60
G3200849,P201,911,0006,5.20
G3200849,P203,911,0006,2.80
G3200849,P301,911,0006,7.50
G3200849,P304,911,0006,3.80
G4100017,P002,911,0006,0.00
G4100017,P004,911,0006,0.00
G3700791,P105,911,0006,17.10
G3700791,P115,911,0006,9.50
G37A0585,P002,911,0006,6.00
G37A0585,P007,911,0006,5.80
G32A0540,P001,911,0006,1.90
G3801239,P001,911,0006,1.40
G3801239,P002,911,0006,1.50
G3200778,P101,911,0012,9.60
G3200778,P102,911,0012,1.40
G3200778,P202,911,0012,6.00
G3200778,P301,911,0012,12.60
G3200778,P302,911,0012,3.70
G3200849,P201,911,0012,5.20
G3200849,P203,911,0012,2.80
G3200849,P301,911,0012,7.70
G3200849,P304,911,0012,3.80
G4100017,P002,911,0012,0.00
G4100017,P004,911,0012,0.00
G3700791,P105,911,0012,17.10
G3700791,P115,911,0012,9.50
G37A0585,P002,911,0012,6.00
G37A0585,P007,911,0012,5.80
G32A0540,P001,911,0012,1.90
G3801239,P001,911,0012,1.50
G3801239,P002,911,0012,1.50
G3200778,P101,923,0015,309.00
G3200778,P101,936,0015,16.70
G3200778,P202,936,0015,15.80
G3200778,P202,923,0015,294.00
G3200778,P301,923,0015,237.00
G3200778,P301,936,0015,11.80
G3200849,P201,923,0015,0.00
G3200849,P201,936,0015,20.90
G3200849,P301,923,0015,344.00
G3200849,P301,936,0015,10.80
G4100017,P002,923,0015,2.00
G4100017,P002,936,0015,19.40
G3700791,P105,922,0015,3.00
G3700791,P105,923,0015,42.00
G3700791,P105,936,0015,6.50
G3700791,P115,922,0015,5.00
G3700791,P115,923,0015,43.00
G3700791,P115,936,0015,7.00
G37A0585,P002,923,0015,0.00
G37A0585,P002,936,0015,21.00
G3801239,P001,923,0015,81.00
G3801239,P001,924,0015,31.00
G3801239,P001,926,0015,6.00
G3801239,P001,936,0015,7.00
G3801239,P002,936,0015,6.80
G3801239,P002,923,0015,85.00
G3801239,P002,926,0015,14.00
G3801239,P002,924,0015,0.00
G3200778,P101,911,0018,9.80
G3200778,P102,911,0018,1.40
G3200778,P202,911,0018,6.00
G3200778,P301,911,0018,13.50
G3200778,P302,911,0018,3.60
G3200849,P201,911,0018,5.20
G3200849,P203,911,0018,2.80
G3200849,P301,911,0018,8.20
G3200849,P304,911,0018,3.80
G4100017,P002,911,0018,0.00
G4100017,P004,911,0018,0.00
G3700791,P105,911,0018,17.10
G3700791,P115,911,0018,9.60
G37A0585,P002,911,0018,6.00
G37A0585,P007,911,0018,5.80
G32A0540,P001,911,0018,1.90
G3801239,P001,911,0018,1.50
G3801239,P002,911,0018,1.50
G3200778,P101,911,0024,7.90
G3200778,P102,911,0024,1.40
G3200778,P202,911,0024,6.00
G3200778,P301,911,0024,14.40
G3200778,P302,911,0024,3.80
G3200849,P201,911,0024,5.20
G3200849,P203,911,0024,2.80
G3200849,P301,911,0024,7.40
G3200849,P304,911,0024,3.80
G4100017,P002,911,0024,0.00
G4100017,P004,911,0024,0.00
G3700791,P105,911,0024,17.00
G3700791,P115,911,0024,9.50
G37A0585,P002,911,0024,6.00
G37A0585,P007,911,0024,5.80
G32A0540,P001,911,0024,1.90
G3801239,P001,911,0024,1.50
G3801239,P002,911,0024,1.50
G3200778,P101,911,0030,7.80
G3200778,P101,923,0030,299.00
G3200778,P101,936,0030,16.60
G3200778,P102,911,0030,1.40
G3200778,P202,911,0030,6.00
G3200778,P202,936,0030,15.80
G3200778,P202,923,0030,282.00
G3200778,P301,911,0030,11.40
G3200778,P301,923,0030,240.00
G3200778,P301,936,0030,11.80
G3200778,P302,911,0030,3.70
G3200849,P201,911,0030,5.20
G3200849,P201,923,0030,0.00
G3200849,P201,936,0030,20.90
G3200849,P203,911,0030,2.80
G3200849,P301,911,0030,7.50
G3200849,P301,923,0030,352.00
G3200849,P301,936,0030,10.80
G3200849,P304,911,0030,3.70
G4100017,P002,923,0030,1.00
G4100017,P002,936,0030,19.40
G4100017,P002,911,0030,0.00
G4100017,P004,911,0030,0.00
G3700791,P105,911,0030,17.10
G3700791,P105,922,0030,3.00
G3700791,P105,923,0030,44.00
G3700791,P105,936,0030,6.50
G3700791,P115,911,0030,9.50
G3700791,P115,922,0030,5.00
G3700791,P115,923,0030,45.00
G3700791,P115,936,0030,7.00
G37A0585,P002,923,0030,0.00
G37A0585,P002,936,0030,21.00
G37A0585,P002,911,0030,6.00
G37A0585,P007,911,0030,5.90
G32A0540,P001,911,0030,1.80
G3801239,P001,911,0030,1.50
G3801239,P001,923,0030,81.00
G3801239,P001,924,0030,7.00
G3801239,P001,926,0030,6.00
G3801239,P001,936,0030,6.40
G3801239,P002,911,0030,1.50
