2017-03-08,1488902400,,,
B2402442,P001,911,0000,1.8
B2402442,P002,911,0000,0.4
B2402442,P003,911,0000,0.2
L0056153,P001,911,0000,2.5
L0056153,P002,911,0000,2
L0200633,P001,911,0000,2.3
L0200633,P007,911,0000,4.2
L0200633,P008,911,0000,2
L0200633,P009,911,0000,4.3
L0200633,PE01,911,0000,3.7
L0200633,PJ07,911,0000,2
L0200633,PL07,911,0000,1.2
L0200633,PM01,911,0000,3.9
L0200633,PP01,911,0000,0
L0200633,PQ01,911,0000,3.3
L9200728,P002,911,0000,2
L9200728,P014,911,0000,2.8
L9201289,P001,911,0000,1.4
L9201289,P002,911,0000,0
